DATA;ID CONTRATO;CONTRATO;ID OPERADORA;OPERADORA;COD EQUIPAMENTO;EQUIPAMENTO;FROTA;QTD;%
45901;COT24;GVBUS;OP122;UNIMAR TRANSPORTES LTDA.;EQ10;CONNECTION CCIT 4.0;204;2;1%
45901;COT24;GVBUS;OP120;NOVA TRANSPORTES LTDA.;EQ10;CONNECTION CCIT 4.0;266;2;1%
45901;COT2;Transcard;OP56;CONSORCIO OTTRANS ;EQ10;CONNECTION CCIT 4.0;1293;49;4%
45901;COT2;Transcard;OP57;CONSÓRCIO PLATAFORMA;EQ10;CONNECTION CCIT 4.0;998;26;3%
45901;COT2;Transcard;OP59;COOPSTECS / COOPETACS;EQ10;CONNECTION CCIT 4.0;207;5;2%
45901;COT2;Transcard;OP59;TRANSCARD;EQ10;CONNECTION CCIT 4.0;33;0;0%
45901;COT34;BRT SSA;OP137;BRT GATE;EQ10;CONNECTION CCIT 4.0;145;1;1%
45901;COT34;BRT SSA;OP136;BRT ONIBUS;EQ10;CONNECTION CCIT 4.0;91;1;1%
45901;COT6;METRO-BAHIA;OP63;METRÔ BAHIA (CCR);EQ10;CONNECTION CCIT 4.0;330;0;0%
45901;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ10;CONNECTION CCIT 4.0;398;18;5%
45901;COT20;ROSA TURISMO;OP66;ROSA TURISMO;EQ10;CONNECTION CCIT 4.0;98;10;10%
45901;COT19;SÃO JOÃO;OP67;SÃO JOÃO;EQ10;CONNECTION CCIT 4.0;113;10;9%
45901;COT36;CAMAÇARI SSA;OP140;ATLANTICO;EQ10;CONNECTION CCIT 4.0;45;0;0%
45901;COT36;CAMAÇARI SSA;OP141;STT/VAICARD;EQ10;CONNECTION CCIT 4.0;7;0;0%
45901;COT4;SETUT;OP143;TRANS. EFICIENTE;EQ10;CONNECTION CCIT 4.0;3;0;0%
45901;COT4;SETUT;OP142;SETUT SEB CENTRAL;EQ10;CONNECTION CCIT 4.0;4;0;0%
45901;COT4;Setut;OP75;SANTA CRUZ;EQ10;CONNECTION CCIT 4.0;7;0;0%
45901;COT4;Setut;OP80;THEREZINA;EQ10;CONNECTION CCIT 4.0;9;0;0%
45901;COT4;Setut;OP27;TRANSFÁCIL;EQ10;CONNECTION CCIT 4.0;12;0;0%
45901;COT4;Setut;OP77;SINTRAPI;EQ10;CONNECTION CCIT 4.0;20;0;0%
45901;COT4;Setut;OP76;SÃO CRISTÓVÃO;EQ10;CONNECTION CCIT 4.0;20;0;0%
45901;COT4;Setut;OP80;EMTRACOL THEREZIN;EQ10;CONNECTION CCIT 4.0;25;0;0%
45901;COT4;Setut;OP74;SANTANA;EQ10;CONNECTION CCIT 4.0;28;0;0%
45901;COT4;Setut;OP69;CIDADE VERDE;EQ10;CONNECTION CCIT 4.0;29;0;0%
45901;COT4;Setut;OP78;TAGUATUR/TRANSFÁCIL;EQ10;CONNECTION CCIT 4.0;35;0;0%
45901;COT4;Setut;OP72;EMVIPI;EQ10;CONNECTION CCIT 4.0;41;0;0%
45901;COT4;Setut;OP73;PIAUIENSE;EQ10;CONNECTION CCIT 4.0;42;2;5%
45901;COT4;Setut;OP80;TRANSCOL;EQ10;CONNECTION CCIT 4.0;102;2;2%
45931;COT33;FLORIANÓPOLIS;OP131;BIGUAÇU;EQ10;CONNECTION CCIT 4.0;140;5;4%
45931;COT33;FLORIANÓPOLIS;OP133;SANTA TEREZINHA;EQ10;CONNECTION CCIT 4.0;16;1;6%
45931;COT33;FLORIANÓPOLIS;OP133;ESTRELA;EQ10;CONNECTION CCIT 4.0;92;1;1%
45931;COT33;FLORIANÓPOLIS;OP132;JOTUR;EQ10;CONNECTION CCIT 4.0;110;5;5%
45931;COT2;Transcard;OP56;CONSORCIO OTTRANS ;EQ10;CONNECTION CCIT 4.0;1293;51;4%
45931;COT2;Transcard;OP57;CONSÓRCIO PLATAFORMA;EQ10;CONNECTION CCIT 4.0;998;21;2%
45931;COT2;Transcard;OP59;COOPSTECS / COOPETACS;EQ10;CONNECTION CCIT 4.0;207;6;3%
45931;COT2;Transcard;OP59;TRANSCARD;EQ10;CONNECTION CCIT 4.0;33;0;0%
45931;COT34;BRT SSA;OP137;BRT GATE;EQ10;CONNECTION CCIT 4.0;145;0;0%
45931;COT34;BRT SSA;OP136;BRT ONIBUS;EQ10;CONNECTION CCIT 4.0;91;1;1%
45931;COT6;METRO-BAHIA;OP63;METRÔ BAHIA (CCR);EQ10;CONNECTION CCIT 4.0;330;9;3%
45931;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ10;CONNECTION CCIT 4.0;398;9;2%
45931;COT19;SÃO JOÃO;OP67;SÃO JOÃO;EQ10;CONNECTION CCIT 4.0;113;3;3%
45931;COT20;ROSA TURISMO;OP66;ROSA TURISMO;EQ10;CONNECTION CCIT 4.0;98;6;6%
45931;COT36;CAMAÇARI SSA;OP140;ATLANTICO;EQ10;CONNECTION CCIT 4.0;45;0;0%
45931;COT36;CAMAÇARI SSA;OP141;STT/VAICARD;EQ10;CONNECTION CCIT 4.0;7;0;0%
45931;COT4;SETUT;OP143;TRANS. EFICIENTE;EQ10;CONNECTION CCIT 4.0;3;0;0%
45931;COT4;SETUT;OP142;SETUT SEB CENTRAL;EQ10;CONNECTION CCIT 4.0;4;0;0%
45931;COT4;Setut;OP75;SANTA CRUZ;EQ10;CONNECTION CCIT 4.0;7;0;0%
45931;COT4;Setut;OP80;THEREZINA;EQ10;CONNECTION CCIT 4.0;9;0;0%
45931;COT4;Setut;OP27;TRANSFÁCIL;EQ10;CONNECTION CCIT 4.0;12;0;0%
45931;COT4;Setut;OP77;SINTRAPI;EQ10;CONNECTION CCIT 4.0;20;0;0%
45931;COT4;Setut;OP76;SÃO CRISTÓVÃO;EQ10;CONNECTION CCIT 4.0;20;0;0%
45931;COT4;Setut;OP80;EMTRACOL THEREZIN;EQ10;CONNECTION CCIT 4.0;25;0;0%
45931;COT4;Setut;OP74;SANTANA;EQ10;CONNECTION CCIT 4.0;28;0;0%
45931;COT4;Setut;OP69;CIDADE VERDE;EQ10;CONNECTION CCIT 4.0;29;0;0%
45931;COT4;Setut;OP78;TAGUATUR/TRANSFÁCIL;EQ10;CONNECTION CCIT 4.0;35;0;0%
45931;COT4;Setut;OP72;EMVIPI;EQ10;CONNECTION CCIT 4.0;41;0;0%
45931;COT4;Setut;OP73;PIAUIENSE;EQ10;CONNECTION CCIT 4.0;42;1;2%
45931;COT4;Setut;OP80;TRANSCOL;EQ10;CONNECTION CCIT 4.0;102;0;0%
45931;COT1;Transfacil;OP28;Transcbel Transporte Coletivo BH Ltda;EQ10;CONNECTION CCIT 4.0;42;1;2%
45931;COT1;Transfacil;OP10;Coletur Coletivos Urbanos Soc. Ltda;EQ10;CONNECTION CCIT 4.0;73;1;1%
45931;COT1;Transfacil;OP9;Coletivos São Lucas Ltda;EQ10;CONNECTION CCIT 4.0;90;1;1%
45931;COT1;Transfacil;OP38;Viação Jardins Ltda;EQ10;CONNECTION CCIT 4.0;98;1;1%
45931;COT1;Transfacil;OP5;Betânia Ônibus Ltda;EQ10;CONNECTION CCIT 4.0;122;1;1%
45931;COT1;Transfacil;OP14;Milênio Transportes Ltda;EQ10;CONNECTION CCIT 4.0;64;2;3%
45931;COT1;Transfacil;OP1;Auto Omnibus Floramar Ltda;EQ10;CONNECTION CCIT 4.0;116;2;2%
45931;COT1;Transfacil;OP2;Auto Omnibus Nova Suissa Ltda;EQ10;CONNECTION CCIT 4.0;120;2;2%
45931;COT1;Transfacil;OP30;Urca Auto Ônibus Ltda;EQ10;CONNECTION CCIT 4.0;118;3;3%
45931;COT1;Transfacil;OP18;Rodopass Transp. Colet. De Passag. Ltda;EQ10;CONNECTION CCIT 4.0;150;3;2%
45931;COT1;Transfacil;OP33;Viação Anchieta Ltda;EQ10;CONNECTION CCIT 4.0;191;3;2%
45931;COT1;Transfacil;OP45;Viação Zurick Ltda;EQ10;CONNECTION CCIT 4.0;98;4;4%
45931;COT1;Transfacil;OP16;Jardins / Ana Lucia;EQ10;CONNECTION CCIT 4.0;132;7;5%
45931;COT1;Transfacil;OP19;S&M Goiânia Transportes Ltda;EQ10;CONNECTION CCIT 4.0;251;7;3%
45931;COT1;Transfacil;OP34;Viação Euclásio Ltda;EQ10;CONNECTION CCIT 4.0;25;0;0%
45931;COT1;Transfacil;OP42;Viação Sandra Ltda;EQ10;CONNECTION CCIT 4.0;27;0;0%
45931;COT1;Transfacil;OP35;Viação Fênix Ltda;EQ10;CONNECTION CCIT 4.0;30;0;0%
45931;COT1;Transfacil;OP43;Viação São Geraldo Ltda;EQ10;CONNECTION CCIT 4.0;30;0;0%
45931;COT1;Transfacil;OP17;Rodap-Comer-Particip. Empreend. L.;EQ10;CONNECTION CCIT 4.0;46;0;0%
45931;COT1;Transfacil;OP36;Viação Getulio Vargas Ltda;EQ10;CONNECTION CCIT 4.0;67;0;0%
45931;COT1;Transfacil;OP23;São Dimas Transportes Ltda;EQ10;CONNECTION CCIT 4.0;86;0;0%
45931;COT1;Transfacil;OP6;Cidade BH Transporte Ltda;EQ10;CONNECTION CCIT 4.0;87;0;0%
45931;COT1;Transfacil;OP40;Viação Progresso Ltda;EQ10;CONNECTION CCIT 4.0;90;0;0%
45931;COT1;Transfacil;OP15;Plena Transportes e Turismo Ltda;EQ10;CONNECTION CCIT 4.0;91;0;0%
45931;COT1;Transfacil;OP25;Sidon Tirol Ltda;EQ10;CONNECTION CCIT 4.0;95;0;0%
45931;COT1;Transfacil;OP37;Viação Globo Ltda;EQ10;CONNECTION CCIT 4.0;106;0;0%
45931;COT1;Transfacil;OP26;Trans oeste Transportes Urbanos Ltda;EQ10;CONNECTION CCIT 4.0;110;0;0%
45931;COT1;Transfacil;OP44;BH Leste Transporte;EQ10;CONNECTION CCIT 4.0;116;0;0%
45931;COT1;Transfacil;OP13;Estações BRT Move;EQ10;CONNECTION CCIT 4.0;249;6;2%
45931;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ10;CONNECTION CCIT 4.0;0;0;0%
45931;COT24;GVBUS;OP113;METROPOLITANA TRANSPORTES E SERVIÇOS LTDA.;EQ10;CONNECTION CCIT 4.0;71;0;0%
45931;COT24;GVBUS;OP112;VIAÇÃO SANREMO;EQ10;CONNECTION CCIT 4.0;75;0;0%
45931;COT24;GVBUS;OP115;VEREDA TRANSPORTE LTDA.;EQ10;CONNECTION CCIT 4.0;108;1;1%
45931;COT24;GVBUS;OP119;SANTA ZITA TRANSPORTES COLETIVOS LTDA.;EQ10;CONNECTION CCIT 4.0;111;0;0%
45931;COT24;GVBUS;OP117;VIAÇÃO SERRANA LTDA.;EQ10;CONNECTION CCIT 4.0;124;3;2%
45931;COT24;GVBUS;OP118;EXPRESSO SANTA PAULA LTDA.;EQ10;CONNECTION CCIT 4.0;146;0;0%
45931;COT24;GVBUS;OP116;SERRAMAR TRANSPORTE COLETIVO LTDA;EQ10;CONNECTION CCIT 4.0;164;0;0%
45931;COT24;GVBUS;OP114;VIAÇÃO PRAIA SOL LTDA.;EQ10;CONNECTION CCIT 4.0;182;7;4%
45931;COT24;GVBUS;OP110;VIAÇÃO GRANDE VITÓRIA;EQ10;CONNECTION CCIT 4.0;184;6;3%
45931;COT24;GVBUS;OP123;VIAÇÃO SATÉLITE LTDA.;EQ10;CONNECTION CCIT 4.0;197;4;2%
45931;COT24;GVBUS;OP122;UNIMAR TRANSPORTES LTDA.;EQ10;CONNECTION CCIT 4.0;204;3;1%
45931;COT24;GVBUS;OP120;NOVA TRANSPORTES LTDA.;EQ10;CONNECTION CCIT 4.0;266;4;2%
45962;COT34;BRT SSA;OP137;BRT GATE;EQ10;CONNECTION CCIT 4.0;145;0;0%
45962;COT34;BRT SSA;OP136;BRT ONIBUS;EQ10;CONNECTION CCIT 4.0;91;1;1%
45962;COT36;CAMAÇARI SSA;OP140;ATLANTICO;EQ10;CONNECTION CCIT 4.0;45;0;0%
45962;COT36;CAMAÇARI SSA;OP141;STT/VAICARD;EQ10;CONNECTION CCIT 4.0;7;0;0%
45962;COT33;FLORIANÓPOLIS;OP131;BIGUAÇU;EQ10;CONNECTION CCIT 4.0;140;0;0%
45962;COT33;FLORIANÓPOLIS;OP133;SANTA TEREZINHA;EQ10;CONNECTION CCIT 4.0;16;0;0%
45962;COT33;FLORIANÓPOLIS;OP133;ESTRELA;EQ10;CONNECTION CCIT 4.0;92;0;0%
45962;COT33;FLORIANÓPOLIS;OP132;JOTUR;EQ10;CONNECTION CCIT 4.0;110;1;1%
45962;COT24;GVBUS;OP112;VIAÇÃO SANREMO;EQ10;CONNECTION CCIT 4.0;75;1;1%
45962;COT24;GVBUS;OP110;VIAÇÃO GRANDE VITÓRIA;EQ10;CONNECTION CCIT 4.0;184;1;1%
45962;COT24;GVBUS;OP122;UNIMAR TRANSPORTES LTDA.;EQ10;CONNECTION CCIT 4.0;204;1;0%
45962;COT24;GVBUS;OP116;SERRAMAR TRANSPORTE COLETIVO LTDA;EQ10;CONNECTION CCIT 4.0;164;2;1%
45962;COT24;GVBUS;OP117;VIAÇÃO SERRANA LTDA.;EQ10;CONNECTION CCIT 4.0;124;3;2%
45962;COT24;GVBUS;OP114;VIAÇÃO PRAIA SOL LTDA.;EQ10;CONNECTION CCIT 4.0;182;3;2%
45962;COT24;GVBUS;OP120;NOVA TRANSPORTES LTDA.;EQ10;CONNECTION CCIT 4.0;266;7;3%
45962;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ10;CONNECTION CCIT 4.0;0;0;0%
45962;COT24;GVBUS;OP113;METROPOLITANA TRANSPORTES E SERVIÇOS LTDA.;EQ10;CONNECTION CCIT 4.0;71;0;0%
45962;COT24;GVBUS;OP115;VEREDA TRANSPORTE LTDA.;EQ10;CONNECTION CCIT 4.0;108;0;0%
45962;COT24;GVBUS;OP119;SANTA ZITA TRANSPORTES COLETIVOS LTDA.;EQ10;CONNECTION CCIT 4.0;111;0;0%
45962;COT24;GVBUS;OP118;EXPRESSO SANTA PAULA LTDA.;EQ10;CONNECTION CCIT 4.0;146;0;0%
45962;COT24;GVBUS;OP123;VIAÇÃO SATÉLITE LTDA.;EQ10;CONNECTION CCIT 4.0;197;0;0%
45962;COT6;METRO-BAHIA;OP63;METRÔ BAHIA (CCR);EQ10;CONNECTION CCIT 4.0;330;6;2%
45962;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ10;CONNECTION CCIT 4.0;398;0;0%
45962;COT20;ROSA TURISMO;OP66;ROSA TURISMO;EQ10;CONNECTION CCIT 4.0;98;6;6%
45962;COT19;SÃO JOÃO;OP67;SÃO JOÃO;EQ10;CONNECTION CCIT 4.0;113;5;4%
45962;COT4;SETUT;OP143;TRANS. EFICIENTE;EQ10;CONNECTION CCIT 4.0;3;0;0%
45962;COT4;SETUT;OP142;SETUT SEB CENTRAL;EQ10;CONNECTION CCIT 4.0;4;0;0%
45962;COT4;Setut;OP75;SANTA CRUZ;EQ10;CONNECTION CCIT 4.0;7;0;0%
45962;COT4;Setut;OP80;THEREZINA;EQ10;CONNECTION CCIT 4.0;9;0;0%
45962;COT4;Setut;OP27;TRANSFÁCIL;EQ10;CONNECTION CCIT 4.0;12;0;0%
45962;COT4;Setut;OP77;SINTRAPI;EQ10;CONNECTION CCIT 4.0;20;0;0%
45962;COT4;Setut;OP76;SÃO CRISTÓVÃO;EQ10;CONNECTION CCIT 4.0;20;0;0%
45962;COT4;Setut;OP80;EMTRACOL THEREZIN;EQ10;CONNECTION CCIT 4.0;25;2;8%
45962;COT4;Setut;OP74;SANTANA;EQ10;CONNECTION CCIT 4.0;28;0;0%
45962;COT4;Setut;OP69;CIDADE VERDE;EQ10;CONNECTION CCIT 4.0;29;0;0%
45962;COT4;Setut;OP78;TAGUATUR/TRANSFÁCIL;EQ10;CONNECTION CCIT 4.0;35;0;0%
45962;COT4;Setut;OP72;EMVIPI;EQ10;CONNECTION CCIT 4.0;41;0;0%
45962;COT4;Setut;OP73;PIAUIENSE;EQ10;CONNECTION CCIT 4.0;42;0;0%
45962;COT4;Setut;OP80;TRANSCOL;EQ10;CONNECTION CCIT 4.0;102;0;0%
45962;COT2;Transcard;OP56;CONSORCIO OTTRANS ;EQ10;CONNECTION CCIT 4.0;1293;29;2%
45962;COT2;Transcard;OP57;CONSÓRCIO PLATAFORMA;EQ10;CONNECTION CCIT 4.0;998;31;3%
45962;COT2;Transcard;OP59;COOPSTECS / COOPETACS;EQ10;CONNECTION CCIT 4.0;207;13;6%
45962;COT2;Transcard;OP59;TRANSCARD;EQ10;CONNECTION CCIT 4.0;33;1;3%
45962;COT1;Transfacil;OP34;Viação Euclásio Ltda;EQ10;CONNECTION CCIT 4.0;25;1;4%
45962;COT1;Transfacil;OP28;Transcbel Transporte Coletivo BH Ltda;EQ10;CONNECTION CCIT 4.0;42;1;2%
45962;COT1;Transfacil;OP14;Milênio Transportes Ltda;EQ10;CONNECTION CCIT 4.0;64;1;2%
45962;COT1;Transfacil;OP38;Viação Jardins Ltda;EQ10;CONNECTION CCIT 4.0;98;1;1%
45962;COT1;Transfacil;OP37;Viação Globo Ltda;EQ10;CONNECTION CCIT 4.0;106;1;1%
45962;COT1;Transfacil;OP2;Auto Omnibus Nova Suissa Ltda;EQ10;CONNECTION CCIT 4.0;120;1;1%
45962;COT1;Transfacil;OP18;Rodopass Transp. Colet. De Passag. Ltda;EQ10;CONNECTION CCIT 4.0;150;1;1%
45962;COT1;Transfacil;OP16;Jardins / Ana Lucia;EQ10;CONNECTION CCIT 4.0;132;2;2%
45962;COT1;Transfacil;OP19;S&M Goiânia Transportes Ltda;EQ10;CONNECTION CCIT 4.0;251;2;1%
45962;COT1;Transfacil;OP33;Viação Anchieta Ltda;EQ10;CONNECTION CCIT 4.0;191;3;2%
45962;COT1;Transfacil;OP42;Viação Sandra Ltda;EQ10;CONNECTION CCIT 4.0;27;0;0%
45962;COT1;Transfacil;OP35;Viação Fênix Ltda;EQ10;CONNECTION CCIT 4.0;30;0;0%
45962;COT1;Transfacil;OP43;Viação São Geraldo Ltda;EQ10;CONNECTION CCIT 4.0;30;0;0%
45962;COT1;Transfacil;OP17;Rodap-Comer-Particip. Empreend. L.;EQ10;CONNECTION CCIT 4.0;46;0;0%
45962;COT1;Transfacil;OP36;Viação Getulio Vargas Ltda;EQ10;CONNECTION CCIT 4.0;67;0;0%
45962;COT1;Transfacil;OP10;Coletur Coletivos Urbanos Soc. Ltda;EQ10;CONNECTION CCIT 4.0;73;0;0%
45962;COT1;Transfacil;OP23;São Dimas Transportes Ltda;EQ10;CONNECTION CCIT 4.0;86;0;0%
45962;COT1;Transfacil;OP6;Cidade BH Transporte Ltda;EQ10;CONNECTION CCIT 4.0;87;0;0%
45962;COT1;Transfacil;OP9;Coletivos São Lucas Ltda;EQ10;CONNECTION CCIT 4.0;90;0;0%
45962;COT1;Transfacil;OP40;Viação Progresso Ltda;EQ10;CONNECTION CCIT 4.0;90;0;0%
45962;COT1;Transfacil;OP15;Plena Transportes e Turismo Ltda;EQ10;CONNECTION CCIT 4.0;91;0;0%
45962;COT1;Transfacil;OP25;Sidon Tirol Ltda;EQ10;CONNECTION CCIT 4.0;95;0;0%
45962;COT1;Transfacil;OP45;Viação Zurick Ltda;EQ10;CONNECTION CCIT 4.0;98;0;0%
45962;COT1;Transfacil;OP26;Trans oeste Transportes Urbanos Ltda;EQ10;CONNECTION CCIT 4.0;110;0;0%
45962;COT1;Transfacil;OP1;Auto Omnibus Floramar Ltda;EQ10;CONNECTION CCIT 4.0;116;0;0%
45962;COT1;Transfacil;OP44;BH Leste Transporte;EQ10;CONNECTION CCIT 4.0;116;0;0%
45962;COT1;Transfacil;OP30;Urca Auto Ônibus Ltda;EQ10;CONNECTION CCIT 4.0;118;0;0%
45962;COT1;Transfacil;OP5;Betânia Ônibus Ltda;EQ10;CONNECTION CCIT 4.0;122;0;0%
45962;COT1;Transfacil;OP13;Estações BRT Move;EQ10;CONNECTION CCIT 4.0;249;4;2%
45992;COT34;BRT SSA;OP137;BRT GATE;EQ10;CONNECTION CCIT 4.0;145;0;0%
45992;COT36;CAMAÇARI SSA;OP140;ATLANTICO;EQ10;CONNECTION CCIT 4.0;45;0;0%
45992;COT36;CAMAÇARI SSA;OP141;STT/VAICARD;EQ10;CONNECTION CCIT 4.0;7;0;0%
45992;COT33;FLORIANÓPOLIS;OP133;SANTA TEREZINHA;EQ10;CONNECTION CCIT 4.0;16;0;0%
45992;COT33;FLORIANÓPOLIS;OP133;ESTRELA;EQ10;CONNECTION CCIT 4.0;92;0;0%
45992;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ10;CONNECTION CCIT 4.0;0;0;0%
45992;COT24;GVBUS;OP113;METROPOLITANA TRANSPORTES E SERVIÇOS LTDA.;EQ10;CONNECTION CCIT 4.0;71;0;0%
45992;COT24;GVBUS;OP117;VIAÇÃO SERRANA LTDA.;EQ10;CONNECTION CCIT 4.0;124;0;0%
45992;COT6;METRO-BAHIA;OP63;METRÔ BAHIA (CCR);EQ10;CONNECTION CCIT 4.0;330;0;0%
45992;COT4;SETUT;OP143;TRANS. EFICIENTE;EQ10;CONNECTION CCIT 4.0;3;0;0%
45992;COT4;SETUT;OP142;SETUT SEB CENTRAL;EQ10;CONNECTION CCIT 4.0;4;0;0%
45992;COT4;Setut;OP75;SANTA CRUZ;EQ10;CONNECTION CCIT 4.0;7;0;0%
45992;COT4;Setut;OP80;THEREZINA;EQ10;CONNECTION CCIT 4.0;9;0;0%
45992;COT4;Setut;OP27;TRANSFÁCIL;EQ10;CONNECTION CCIT 4.0;12;0;0%
45992;COT4;Setut;OP77;SINTRAPI;EQ10;CONNECTION CCIT 4.0;20;0;0%
45992;COT4;Setut;OP76;SÃO CRISTÓVÃO;EQ10;CONNECTION CCIT 4.0;20;0;0%
45992;COT4;Setut;OP74;SANTANA;EQ10;CONNECTION CCIT 4.0;28;0;0%
45992;COT4;Setut;OP69;CIDADE VERDE;EQ10;CONNECTION CCIT 4.0;29;0;0%
45992;COT4;Setut;OP78;TAGUATUR/TRANSFÁCIL;EQ10;CONNECTION CCIT 4.0;35;0;0%
45992;COT4;Setut;OP73;PIAUIENSE;EQ10;CONNECTION CCIT 4.0;42;0;0%
45992;COT4;Setut;OP80;TRANSCOL;EQ10;CONNECTION CCIT 4.0;102;0;0%
45992;COT1;Transfacil;OP34;Viação Euclásio Ltda;EQ10;CONNECTION CCIT 4.0;25;0;0%
45992;COT1;Transfacil;OP42;Viação Sandra Ltda;EQ10;CONNECTION CCIT 4.0;27;0;0%
45992;COT1;Transfacil;OP35;Viação Fênix Ltda;EQ10;CONNECTION CCIT 4.0;30;0;0%
45992;COT1;Transfacil;OP28;Transcbel Transporte Coletivo BH Ltda;EQ10;CONNECTION CCIT 4.0;42;0;0%
45992;COT1;Transfacil;OP17;Rodap-Comer-Particip. Empreend. L.;EQ10;CONNECTION CCIT 4.0;46;0;0%
45992;COT1;Transfacil;OP36;Viação Getulio Vargas Ltda;EQ10;CONNECTION CCIT 4.0;67;0;0%
45992;COT1;Transfacil;OP10;Coletur Coletivos Urbanos Soc. Ltda;EQ10;CONNECTION CCIT 4.0;73;0;0%
45992;COT1;Transfacil;OP6;Cidade BH Transporte Ltda;EQ10;CONNECTION CCIT 4.0;87;0;0%
45992;COT1;Transfacil;OP9;Coletivos São Lucas Ltda;EQ10;CONNECTION CCIT 4.0;90;0;0%
45992;COT1;Transfacil;OP40;Viação Progresso Ltda;EQ10;CONNECTION CCIT 4.0;90;0;0%
45992;COT1;Transfacil;OP15;Plena Transportes e Turismo Ltda;EQ10;CONNECTION CCIT 4.0;91;0;0%
45992;COT1;Transfacil;OP25;Sidon Tirol Ltda;EQ10;CONNECTION CCIT 4.0;95;0;0%
45992;COT1;Transfacil;OP38;Viação Jardins Ltda;EQ10;CONNECTION CCIT 4.0;98;0;0%
45992;COT1;Transfacil;OP45;Viação Zurick Ltda;EQ10;CONNECTION CCIT 4.0;98;0;0%
45992;COT1;Transfacil;OP30;Urca Auto Ônibus Ltda;EQ10;CONNECTION CCIT 4.0;118;0;0%
45992;COT1;Transfacil;OP2;Auto Omnibus Nova Suissa Ltda;EQ10;CONNECTION CCIT 4.0;120;0;0%
45992;COT1;Transfacil;OP5;Betânia Ônibus Ltda;EQ10;CONNECTION CCIT 4.0;122;0;0%
45992;COT24;GVBUS;OP115;VEREDA TRANSPORTE LTDA.;EQ10;CONNECTION CCIT 4.0;108;1;1%
45992;COT24;GVBUS;OP119;SANTA ZITA TRANSPORTES COLETIVOS LTDA.;EQ10;CONNECTION CCIT 4.0;111;1;1%
45992;COT24;GVBUS;OP118;EXPRESSO SANTA PAULA LTDA.;EQ10;CONNECTION CCIT 4.0;146;1;1%
45992;COT24;GVBUS;OP116;SERRAMAR TRANSPORTE COLETIVO LTDA;EQ10;CONNECTION CCIT 4.0;164;1;1%
45992;COT24;GVBUS;OP114;VIAÇÃO PRAIA SOL LTDA.;EQ10;CONNECTION CCIT 4.0;182;1;1%
45992;COT4;Setut;OP80;EMTRACOL THEREZIN;EQ10;CONNECTION CCIT 4.0;25;1;4%
45992;COT4;Setut;OP72;EMVIPI;EQ10;CONNECTION CCIT 4.0;41;1;2%
45992;COT2;Transcard;OP59;TRANSCARD;EQ10;CONNECTION CCIT 4.0;33;1;3%
45992;COT1;Transfacil;OP43;Viação São Geraldo Ltda;EQ10;CONNECTION CCIT 4.0;30;1;3%
45992;COT1;Transfacil;OP14;Milênio Transportes Ltda;EQ10;CONNECTION CCIT 4.0;64;1;2%
45992;COT1;Transfacil;OP23;São Dimas Transportes Ltda;EQ10;CONNECTION CCIT 4.0;86;1;1%
45992;COT1;Transfacil;OP37;Viação Globo Ltda;EQ10;CONNECTION CCIT 4.0;106;1;1%
45992;COT1;Transfacil;OP26;Trans oeste Transportes Urbanos Ltda;EQ10;CONNECTION CCIT 4.0;110;1;1%
45992;COT1;Transfacil;OP16;Jardins / Ana Lucia;EQ10;CONNECTION CCIT 4.0;132;1;1%
45992;COT34;BRT SSA;OP136;BRT ONIBUS;EQ10;CONNECTION CCIT 4.0;91;2;2%
45992;COT33;FLORIANÓPOLIS;OP132;JOTUR;EQ10;CONNECTION CCIT 4.0;110;2;2%
45992;COT24;GVBUS;OP112;VIAÇÃO SANREMO;EQ10;CONNECTION CCIT 4.0;75;2;3%
45992;COT24;GVBUS;OP123;VIAÇÃO SATÉLITE LTDA.;EQ10;CONNECTION CCIT 4.0;197;2;1%
45992;COT24;GVBUS;OP122;UNIMAR TRANSPORTES LTDA.;EQ10;CONNECTION CCIT 4.0;204;2;1%
45992;COT1;Transfacil;OP44;BH Leste Transporte;EQ10;CONNECTION CCIT 4.0;116;2;2%
45992;COT1;Transfacil;OP18;Rodopass Transp. Colet. De Passag. Ltda;EQ10;CONNECTION CCIT 4.0;150;2;1%
45992;COT1;Transfacil;OP1;Auto Omnibus Floramar Ltda;EQ10;CONNECTION CCIT 4.0;116;3;3%
45992;COT33;FLORIANÓPOLIS;OP131;BIGUAÇU;EQ10;CONNECTION CCIT 4.0;140;4;3%
45992;COT1;Transfacil;OP33;Viação Anchieta Ltda;EQ10;CONNECTION CCIT 4.0;191;4;2%
45992;COT24;GVBUS;OP110;VIAÇÃO GRANDE VITÓRIA;EQ10;CONNECTION CCIT 4.0;184;5;3%
45992;COT19;SÃO JOÃO;OP67;SÃO JOÃO;EQ10;CONNECTION CCIT 4.0;113;5;4%
45992;COT20;ROSA TURISMO;OP66;ROSA TURISMO;EQ10;CONNECTION CCIT 4.0;98;6;6%
